chirp_mass mass_ratio a_1 a_2 phi_jl luminosity_distance theta_jn psi
1.2997551792873459 0.6533065739684363 0.011934304092049139 0.00498755352169022 0.1519328018707785 143.53098495719354 2.1775176055338723 0.455100629988902
1.299793843946612 0.616606195435621 0.005038655528075054 0.04948123669193377 3.84567275064813 164.5613776656199 2.2802436030401774 0.8863366867943475
1.2999100139750854 0.5762990760944129 0.03378982589043657 0.036357133052288555 2.0094336487402575 223.72496693809074 2.800640710944189 1.3034006574910548
1.2998530531132786 0.6246328492699376 0.016357988435155006 0.020782669197668927 6.182628841764435 144.50051507027624 2.221749669919617 2.9526987683255133
1.299756226826134 0.6326047062904222 0.012168820955876465 0.02521039513269431 3.3308102311896928 212.96980470113095 2.675497661305169 0.3670950299115035
1.2997115967241673 0.6259622629367856 0.013203624008699306 0.01382492043972674 2.507657495711158 177.66896842998509 2.56781931549454 1.3873241780667898
1.2999811097403091 0.597238918850943 0.035719636082852196 0.02160000846425929 4.075269634148651 206.27257132467443 2.7371636028498 2.417404950803935
1.2998872729478381 0.566551682641517 0.0496101674746678 0.0064554081335485404 1.8708486786869118 124.44729368076779 2.333571482911874 1.5341681195012937
1.2997607920901355 0.6387514689279372 0.020713746324297858 0.004193183921715901 6.024299294518021 201.67215025002778 2.53140540818684 0.5664280150880661
1.2997306218645115 0.5423659722072947 0.04985886500365355 0.012559889882943083 2.2312928410847634 149.00175633330488 2.425273727181618 1.875025395714555
1.2999942149266166 0.5685421073325583 0.042798197042659226 0.026204754010140864 2.0972519309489166 141.208141009521 2.2050726353934302 1.0550194015412595
1.299935700626268 0.6352334508283507 0.014954534002329751 0.028221218159763764 2.1478309894345218 131.76405869803517 2.3246099659014408 1.6377480083233944
1.2996511859271953 0.6650059455277163 0.0005350374184140153 0.012819234589098739 2.8416589815230933 116.84491876485811 2.031049684142565 2.776405514174355
1.2997348848566868 0.6244480640527723 0.006509471588004827 0.03798036976699933 3.7217680743249577 187.8449147992587 2.4903395845225207 1.102913439100341
1.2997495621416308 0.5584559940671844 0.0433772424028011 0.010466378314691509 1.8559020671472706 128.35412722612367 2.379616930742079 0.7300801961701023
1.2997319744933755 0.600884077089929 0.01534441720191063 0.03408437954393499 3.897601546564901 217.41346968828495 2.7201432199485867 2.1429824871075285
1.2996786618929883 0.6319450356463687 0.0002255793003636597 0.03644681596453771 4.373151681791759 183.488447592592 2.4325518764165164 1.7446991060176642
1.2997169074519377 0.5438190066538849 0.04975946849401896 0.008235068710926148 2.7953913561735084 154.63274164670847 2.4181359924954067 2.1229092434458066
1.2998634851327358 0.5883736560637083 0.022130994425748774 0.035171615759807505 2.689864961638828 144.27194607205664 2.369611768742473 0.1000818133274123
1.2998621214452355 0.6292939158755713 0.02909860364106015 0.007381502354194188 5.638655540238275 189.91872537476308 2.674905192016386 1.6832829817112365
1.2999722338298667 0.5437408813661324 0.04601614278788256 0.043884794917795886 4.9512631862075 211.40400295289848 2.800120115672324 1.0155325537467068
1.2997353639334792 0.5852770613001885 0.02823628735214022 0.017325704189944825 1.6172485671767378 133.03624318548083 2.1798420729803496 2.6414396425118545
1.2998023668170469 0.5384028475816889 0.042237239859400755 0.03496076675321354 5.702169322781972 168.62875967111364 2.358498134099238 1.278692965663111
1.2997963175694358 0.567179787186916 0.0390047233362611 0.021914246015359504 5.2830997875736 111.4773733965298 2.0543949593562125 1.2140413068982958
1.2998849215124166 0.5991116645969403 0.02770125742900456 0.030570206155572013 5.4139487676096945 198.93686594363209 2.8454117177101943 1.4242830587294826
1.2997940426894214 0.6184688404299958 0.025952753709025046 0.007498097622779679 0.9666206039447751 230.00689014635537 2.847091339812885 2.935222193499688
1.2999093852569796 0.6825351297183928 0.005902321330276653 0.01858387951682631 4.214451868364917 142.46860766755339 2.2902704346211595 1.0999865872712147
1.2999392080632577 0.5918871945391462 0.04710128145610341 0.000284796467496444 2.5683730882905356 150.47544103863925 2.493805673097746 1.5172850756702487
1.2997880956595287 0.5823485836022959 0.03887749396768246 0.011504667669292971 3.37380092764628 202.21714422812374 2.7977061213760828 2.0248246807673045
1.2996104749084876 0.6599640391689799 0.00244783583274138 0.012429859415510787 5.108001546247026 163.73939248301735 2.4607891041892143 2.7442237878566003
1.299830527536167 0.5415535404690587 0.047869122638803434 0.02878763741244358 2.926291771848802 162.88224299593276 2.3917887236062887 2.2267254776029364
1.2999201669758191 0.5865618681901715 0.023054461827117064 0.04024538402304859 6.208351804058971 199.01840543158295 2.9947657527600087 0.4471866073835809
1.2999958537909169 0.6030130142467691 0.019253908451511873 0.04626706551508879 3.417583417726279 176.48172657969283 2.634416297664992 2.6508044416625784
1.2999181981538834 0.5868274103493103 0.03631491019872118 0.014325977137803154 2.7761671456688175 182.74142908452654 2.668056163599537 1.8391697064672794
1.2998178629428494 0.7077573031815685 0.0010505047671425885 0.005468474589418216 3.736707908294147 116.27014374043593 2.030546604003777 0.40300664062168656
1.2999090086100278 0.6664116218523983 0.01864376126900066 0.007755479213999038 5.3988442824960865 168.91223544012593 2.44430499461347 0.08396851897095632
1.2998359807385587 0.6314300166778859 0.004349266842242042 0.03768776864150362 1.563756557949911 128.92813227505326 2.22761456299335 3.0393610439019683
1.299889592905086 0.696838720276344 0.0026241987135931853 0.019738038044422757 5.2104953112697485 184.76087279922208 2.735180809867129 3.1055585580009235
