chirp_mass mass_ratio a_1 a_2 phi_jl luminosity_distance theta_jn psi
1.429591981566374 0.5243339996604063 0.026474046972287668 0.02798585517840383 0.6809100697695355 43.54484099771944 1.3711420198341844 1.125030969594339
1.4294589913259022 0.5582244768660538 0.004164102357223096 0.023554731892375086 1.265804686722023 53.613640430629005 1.401390120618278 2.683378782288931
1.4294427031248922 0.5465630433627239 0.015490948912543892 0.00955778003540074 6.215498535720659 55.27525375345763 1.3792167530552926 2.649015356030024
1.4295054227048016 0.511206021926015 0.030738563097086703 0.019293322583525067 3.8429103253571477 53.851680410995705 1.331989959297692 2.6165692228569903
1.4294348080674948 0.5236898546791017 0.020555357240443918 0.024252073641749302 2.293005744481082 55.07752452071309 1.4042995615707385 1.0943453948748156
1.4293490013648866 0.5397442847119074 0.006561660258795516 0.03338802154413612 1.5778015321681982 55.44352812482199 1.323332896609403 2.716058538763817
1.4295114963020064 0.5618072833040045 0.0007035232716353882 0.030822224479224905 0.505527769397717 45.59564542071439 1.4483381618226239 1.1136779860982127
1.4296368226314007 0.5122191396644491 0.02253686188371397 0.04792954546228037 0.05947794220176635 51.735580205064394 1.3438548776241301 1.0955602814620267
1.429443364707891 0.5510598785024212 0.016436670608812848 0.011622845774421098 5.479945425441228 46.59408565320778 1.4208639925359021 2.7305576746919225
1.429604844872311 0.4921540503766082 0.03614238659262078 0.04425201280017633 5.123802813594279 51.393015681356964 1.3676478384430943 2.7293952465257347
1.4295319006603993 0.4642441244960124 0.04702603556966772 0.04866055349782601 4.707020740854536 51.32445986207271 1.3081491490439663 1.161011579462861
1.4292975714356522 0.480302019148676 0.04593659321153293 0.003826453973480004 1.6134393646823262 46.84414110572104 1.4001647214184239 1.1233832711292513
1.4294570392455666 0.5371810696516054 0.010377555609429604 0.038414640167084506 4.654656719886047 48.4785634683012 1.4243092209790786 2.660783094533363
1.4295046533855948 0.4993992735994016 0.042791996847294386 0.005202746439131285 3.863414082621925 44.37684125103049 1.4796604187218294 2.7084097505041775
1.4294430785294536 0.5369278393822386 0.012722465374524903 0.02448096654428196 0.8670641026328585 47.693947088667485 1.3952629011091433 1.0589710246648285
1.429354110204668 0.4793317436205591 0.048930515966763566 0.002227035556145744 4.844251146464921 42.7380568478883 1.468393335954951 1.130050589644129
1.4294855231975454 0.4717188784458639 0.03697894924066393 0.04984520915488394 3.7400896449958303 51.385776723999705 1.4076730750108974 2.6572380953270516
1.429571814174689 0.481707899807997 0.040096000305560736 0.04417403171991352 1.9996755747333257 42.753343181957334 1.3935864759023686 1.2220113802015158
1.4291685369378486 0.5706086699535595 0.0014731799617714448 0.0004972584547995974 0.8638360861647174 47.93654081695538 1.4289328426166183 2.705114881642662
1.429330817494103 0.4705959557787551 0.04229829167703406 0.028378238630692124 3.620356623872678 43.532911652338186 1.4244469752455644 1.1332200936064032
1.4294262953373558 0.5300896349806299 0.01629118802716825 0.019689713620458432 1.8030911037925301 46.94348664283425 1.4094619588193404 2.6801242671100645
1.429345120768771 0.5337035237778499 0.023743531065188235 0.001395998915761761 0.8005239439591513 41.72671562171972 1.465787641596493 1.122892571640397
1.4293948630645212 0.5765977578784642 0.0018322169784368272 0.007830314111945362 5.351552079971818 53.187903974065215 1.3413317105826053 1.1308020134858623
1.4294527682280127 0.5649688287327101 0.009119051912709385 0.008427423898122163 0.5594941544269575 43.786026328018636 1.4414352188518131 2.760696399339283
1.429277547724634 0.5269780357992282 0.017856182274983434 0.01238344068951328 0.4151520730259863 50.62742160463699 1.4310559288946167 2.670333660131288
1.4295387079159432 0.536266535001641 0.023697467027221704 0.013265586076839043 5.381526146120738 46.76513902143877 1.403963022159675 1.0762530009530415
1.4293901269905087 0.5100348349256244 0.02503960977841002 0.031167338922451195 4.953106598397629 48.952905718752184 1.359826698051518 1.1245458346807151
1.4294958684231833 0.5146406354774701 0.030280309583372696 0.01578375220275911 3.923185079515615 48.526636210350176 1.381524708317557 2.6241356869024526
1.4293964642594934 0.5749803283926478 0.003376873928416988 0.013828166175983737 4.547502720296333 51.2760920804964 1.3691014644318742 2.690202477779365
1.4295063533564534 0.49292184709738784 0.02848945441049816 0.045989207997753585 2.954220996961844 39.696206758033 1.4649788762014662 1.127124184192565
1.4295158304655464 0.48445552361361044 0.04121145617163675 0.03139855778219233 4.544620865561623 48.78922628710131 1.4464363841881533 2.666033448524168
1.4295045798233508 0.5041257619277683 0.04143422565218166 0.004335469406779225 3.2781019084973173 53.91522935093414 1.3450491875256558 2.638886017477914
1.429302619974072 0.532869986002846 0.020943352707065724 0.0027819003467228045 4.464884104511446 50.2341863898344 1.342514834080293 2.737109565433101
1.4296520644951582 0.5075401661328562 0.027044129655180382 0.04592138391305692 4.838684851999323 44.25886817655858 1.3693891916478118 2.7014939123812205
1.4296171563116553 0.48593237380130094 0.04037789315800232 0.040224794519897744 5.193260384725298 52.67926092232838 1.3664956207512207 1.1447361424005102
1.4293867279918695 0.4904426239869172 0.03200424745545092 0.028555953619580427 1.757605511551047 46.98007721508757 1.4509005910084276 2.654114217318639
1.4294595764561433 0.4720591762115164 0.04360574330140215 0.030540238436391864 0.06158574846510816 43.00430595646634 1.4335524668813517 2.6709559439161694
1.4295488981637223 0.5438836800679728 0.011007341280155274 0.03057680281398082 6.2524427572503285 44.9540027947932 1.4296807736111377 1.1641297798347314
1.429530347909397 0.5210483270272617 0.03126790968778769 0.007953809189528486 5.728350622067313 49.034806784278 1.3357867120526774 1.1351163373681494
1.4293685571473562 0.5339428327636678 0.0037060555709706594 0.04860010501542766 2.6944390232396813 45.66750503696923 1.3994770903108016 1.1993365015172048
1.4294094020272918 0.5421341328510819 0.000707924429569462 0.04411126363712062 3.0507383416880662 39.19015077147016 1.396332476605814 1.1606130908476289
1.429449650860352 0.5514706955569315 0.011405219996172776 0.019695001981953994 4.221845113540921 49.16175389402041 1.3216860382131634 1.0972431702860888
1.4293939587699216 0.53129794530689 0.02684459279982608 0.0029323113599152672 1.461292135224429 45.569763984677664 1.3353814082339794 1.1754112889571842
1.429544721070154 0.4632963565892845 0.047109912777060815 0.04677840699535639 5.078573626029757 48.83304345604041 1.3117060517989607 1.1673579354714447
1.4293873813837288 0.4741060942058525 0.045602267472655306 0.01698515097229912 1.0460997364654425 47.75098105145834 1.403278388821828 2.700323291587032
1.429503260330027 0.4879923971606066 0.03324560553017917 0.046658460468735584 2.7222379133245633 46.38926909713312 1.429354650697063 1.0831853506854279
1.4294262353460632 0.5371889948911618 0.0008114957495994615 0.04960667645383504 0.007343792465136867 52.98114267617861 1.40692475925677 1.07494890455583
1.4296450738513047 0.5095190153788395 0.03908000653296411 0.016527601947724322 1.1307391097729025 45.23990951671683 1.3592737068357155 1.183324040956787
1.4294012078877707 0.523930628354715 0.020193556765194944 0.017320645684951293 6.1398072627345215 48.22065912120458 1.4512626567539415 2.681184733926051
1.4294184776011465 0.5711490739772185 0.0015918741741576259 0.0198817042933206 0.6244548609489723 51.906729555387564 1.389272794661402 2.704870095685941
1.4294122442811783 0.5344192570821216 0.02052507237148797 0.00913987274941692 3.3093433239434273 51.42812012144958 1.3373536674731326 2.649991917499401
1.429586419891967 0.48345442751552625 0.03866744271251718 0.04697745418981303 2.931885423459187 44.350011325834345 1.3421441465775674 2.7232500385569405
1.4294392991528662 0.4690888024504182 0.04506090156233633 0.0325167573145384 0.2745867609563824 51.11203757110334 1.415963097364015 1.1034513013438698
1.429476649376147 0.49004067900993986 0.03912548476625458 0.025054766913948187 0.42066086029433014 43.01102810402652 1.4387716018239531 2.7676477410588007
1.4294479685023906 0.483357479147729 0.03296330316089048 0.04444871310297759 1.1017550779165042 53.692832661618816 1.3755635995281623 2.652172903390352
1.4292514244579622 0.5531864294106813 0.003173382620749336 0.015250589606865733 0.5926979568630477 45.4588132958636 1.4653352785440028 1.0863533565425219
1.429456537615375 0.5574827954048807 0.0070089481144123295 0.019124282868904843 2.139383628533535 50.12908228835957 1.3255757320349073 1.142776018382922
1.42938650438768 0.5825050490738412 0.002544758727528906 0.0028502511590814007 1.5531615822038995 46.01185808139291 1.3473971404622231 2.672486911905869
1.429454802472902 0.5469363200752371 0.021246954753444788 1.2477868231013102e-05 2.7610256053217372 41.965897980480214 1.4285292891704888 2.7762604010110574
1.4294800839218118 0.5256750823045032 0.01715252736035694 0.03852904316754964 4.404730729510347 42.09176860935557 1.3912902378499892 1.1666258147014
1.4295358543618448 0.5448716244826399 0.010585687418274491 0.03341526045020539 5.7239081108293375 42.27375639159128 1.42264357334249 2.6932047313491605
1.4292821068861172 0.5321089707600226 0.003138578199644365 0.038170471031632264 1.6380497178093045 44.31919898457054 1.4095488932492124 2.6604794861622905
1.4295073192981511 0.5447710908164015 0.002537296105647735 0.04693034073705101 2.9226270216525676 40.516713924396086 1.3774792345839055 2.765029063635165
1.4294324685613078 0.5506197852306949 0.014459644417236756 0.010382845682737937 5.693545081995346 49.7516913619271 1.348920900928572 2.761795210320049
1.4294346545268777 0.47688217782841547 0.03526606559575216 0.04828162083729849 5.578884025192457 44.16945575316385 1.4465440918132042 2.658540940301795
1.4293077983206366 0.5454653796844666 0.009599505048159767 0.01317285317969545 2.337054663434315 45.1625844648107 1.3701790293522171 1.192627574509333
1.4293917472662339 0.5437126068769665 0.01530773269384583 0.008069718028822883 5.216579381962854 46.27822890847936 1.3495144695532664 1.1343704848894987
1.4294770783625073 0.4778344222673274 0.036769226402851976 0.041572585068631755 2.675149364287645 42.040068685471525 1.4231384868932189 2.7601521904104858
