chirp_mass mass_ratio a_1 a_2 phi_jl luminosity_distance theta_jn psi
1.1738996516939202 0.6638313498076136 0.0011532980409525496 0.004968546940815235 2.842308564702748 184.8961059670405 2.3706856978375073 1.7010899421476233
1.1742999133301704 0.6869595827347649 0.006184682028871101 0.02194682913259474 3.831456177170986 142.8670891366075 0.9312163207329526 2.6055262784320115
1.174296599280278 0.6938006802726229 0.0002765446726472158 0.025302807184619025 0.5135148230618033 199.36058524548403 2.4352512743302333 0.28474440173109805
1.174087279313028 0.6665919512926779 0.007258689245578757 0.012655053366997971 5.6307617854946415 138.35889514508975 2.255987226153359 0.220476392043893
1.174287146715772 0.6947807467340505 0.01136402378310359 0.008063289169637208 0.9236650295322176 189.31509690027383 2.9639602140465224 1.817051886470484
1.1740791362544074 0.6926379548005386 0.0009171841682521196 0.008020480838426894 5.754321306896529 195.0813868776965 0.7159354906423022 1.5462467879234925
1.1741169706615349 0.6825039710003485 0.005471868932092592 0.009411382431865442 3.891731219608172 171.58767688125988 2.888033128392649 1.1972833680323505
1.1743181644115106 0.7039951925662185 0.0033344764199937267 0.016425459325009058 0.17759165137119276 164.85829179950252 2.4764859871331866 2.8876066314637248
1.1741116843420614 0.671607834247205 0.0027582922274625014 0.01311624121969391 1.555413675386572 227.46629832506693 2.517153593845313 1.8585496401490316
1.1742236177223018 0.7246693819092843 0.0042664051696422204 0.0023701418454239094 1.343098156444225 203.86016345526136 2.620509323089605 2.127867068259197
1.174271202150803 0.7118202070786992 0.0010757953641161722 0.011625218862574343 4.6902261244544325 169.55322690284837 3.0034535612159865 1.6947552648779562
1.1741023807149849 0.7159808767786466 0.0016320592435773906 0.00018289378871373942 5.337489664208869 213.15669989092478 2.6536756885703734 1.0503214502311469
1.1742373547819052 0.6694815963031063 0.005076691001882284 0.02168590106526789 3.49413489623157 205.9497170431745 2.4771014489905747 1.1816822136279153
1.1742323791216311 0.7045065047358723 0.006502046767574746 0.005660111611154366 3.2823638366313954 122.66557838564724 0.8274479130449092 1.2066182445978373
1.1743244331755318 0.6663436234042499 0.014691292644401313 0.009792653663100587 2.3087211912802426 152.20111956892165 2.3536912269136807 2.753075698945855
1.173901845587153 0.6609780796572036 0.001248470600951638 0.0008910511158461726 1.7666154402483636 120.75822297983973 1.9569664445158896 3.018007414185233
1.1740254331922853 0.6781471733479836 0.000603872359149836 0.003839487878398887 3.959204758289872 272.06521554576375 2.9920058684514816 2.3104304850621227
1.1742192221099947 0.6657056570645501 0.0003928258165931328 0.02778047371263034 4.633073634526321 206.46291419694856 2.4103548009434235 1.4253163884235802
1.1742464314146943 0.6719039950622038 0.004474514265922133 0.011917663779878455 2.0760821005303356 170.9785861047196 2.48076967275605 0.4390639078783293
1.1743177999286296 0.6743220126886055 0.013411079056480682 0.009348326246169263 5.957702409572131 120.02947750746405 1.1730084611225329 0.00041702179283928674
1.174316868143811 0.6727768178086239 0.00032722317852616967 0.034312792151697025 0.055886403691970676 80.70959970166857 1.7701706973351456 1.9164107709738811
1.174277689608256 0.6975637835039668 0.005867152083096886 0.006534304476006579 4.2449891686370025 226.8169132816394 2.939020385093973 2.832553855360835
1.174300542246512 0.6854968775244854 0.006333577363207031 0.017521942352276776 5.487741110412481 201.46761364104333 2.780729639795589 1.9137808169267319
1.174179558706115 0.6719552189789058 0.008976840427433453 0.004617701315863776 6.254910489218995 228.98618383494633 2.5541017934915913 2.792484433692537
1.1743108530438482 0.6674854433534299 0.005592879719545803 0.02201529974056189 0.9168249794261614 148.16704527002946 2.3003023813259302 2.7963617965057344
1.1741659948889194 0.688786473125818 0.010318483227639178 0.0017964244744497902 4.602888997180267 204.20950998456428 2.6157103708863554 2.3628621361605684
1.174211874751692 0.7292589096880415 0.0021147096179233086 0.0036137928365043955 5.332782856011705 130.2731563404073 0.9107306015376802 1.3519440326273946
1.1742922921765906 0.67595121422494 0.01245967110909166 0.0048147169088114915 0.22844135565822882 182.2555944387837 2.5404472873158612 2.996070967838805
1.1742619628472835 0.6785048800294218 0.004704734342235774 0.020416916520500754 3.761420469241367 213.68949392551133 2.678617738719874 2.562038349043578
1.1741637256803337 0.684392998832323 0.0008946357862595872 0.00918827350914461 2.852599739134771 239.4773410992385 2.6730785845678695 0.6561413801768784
