chirp_mass mass_ratio a_1 a_2 phi_jl luminosity_distance theta_jn psi
1.300204791817022 0.6146232394785708 0.044508964411109554 0.02016485868091332 4.958922485151987 112.49001149863611 1.6360138625670468 2.992252964887152
1.30008734868521 0.5885040916448516 0.04762199284364038 0.02080099878262852 0.48561832885804723 94.55165535229848 1.6509883357635564 3.056667422200912
1.2999428740918244 0.7507732244264221 0.002114805966557425 0.01984947496618698 3.8131339423633612 96.95810515681089 1.5672120585822806 3.0936865879226834
1.3003376128477744 0.6259752424709114 0.048270174661865055 0.01949342331946456 4.479130146947327 79.7242136146948 1.675240474180447 1.4179041722316938
1.3002651903727989 0.7840027567452861 0.015191664993764757 0.010585693979921668 0.6428324883509777 95.72872286294619 1.795059984332038 3.1165434224219557
1.300152832333774 0.6330062204163912 0.023937024355434322 0.04957288778189093 4.341548398385783 60.11436602317621 1.4941337853835532 0.13713761729159832
1.3001357827119273 0.6452982402696436 0.0405963316125292 0.006009682181248243 3.779957824563886 97.99901290732541 1.49168189699527 1.4831227954862205
1.3001981437670027 0.7322960561763193 0.009722770212506407 0.03733316995427328 3.982519978916144 59.00269884284782 1.6788566164084722 0.04586524569667272
1.300337523355098 0.8241416145348869 0.01247211989423905 0.0183656066307566 5.849854571530812 87.51688021550838 1.6844032674554883 1.5414732574156014
1.3004342571585221 0.7745564179890191 0.0183804851756881 0.025349520369100837 3.736131690525332 58.1436621095871 1.6334988541040814 0.12365296564707026
1.3002463638868482 0.7651420332588462 0.005568576299649956 0.024453723603395268 1.3015058671595332 70.25081797178045 1.4441792846538977 1.6356281698024342
1.300194401611585 0.7554178792934105 0.01959656484099218 0.004428896740387771 4.133947175677101 50.20167346762882 1.593175816012584 0.044938139100211286
1.3002865707281281 0.641199120175367 0.0307301842293807 0.04553707149810926 1.9445312647838489 69.65603363918493 1.5178102367863358 0.11706304425874368
1.3002177428931103 0.7495480287076269 0.024430438889572845 0.0047594352608939785 1.306976471037148 99.23803747827029 1.760756163296438 1.4628047721702906
1.3003445072996018 0.8793661205269904 0.01192456656354306 0.0040096606948593185 1.915771317585264 73.55714896629395 1.6521576683363255 1.6508528747377988
1.3002716350908285 0.7577639588551045 0.008879517697213558 0.023691168188096003 2.359207616516031 70.71289694094324 1.6453719561598688 1.4831276477029007
1.3001959409902408 0.6778577286890831 0.01853243769742787 0.04316954029671494 4.553592461647895 77.0826020571386 1.6780394939253995 3.058715044939174
1.2999836201866526 0.6364358490460262 0.03420460408964617 0.0102248466002135 0.467465543257347 62.363757671115835 1.6454471860221513 1.6457390662556977
1.3003764295006346 0.8802237214891038 0.020778525487340816 0.001145533633375509 3.9992928339756353 58.8304317237868 1.5351338530048115 0.09884617533056433
1.3000045163525216 0.6964925947026372 0.01439472565140691 0.019784762618194136 5.003772732684018 90.0933786313675 1.714681498462045 1.5546747113853152
1.2999949939922586 0.7993529521955683 0.0001107983361341769 0.012933760387155485 6.1716906311961734 93.40409184351513 1.6513043180023392 0.020714749851139067
1.300280088030516 0.7724156709018019 0.012249459529156369 0.019964295770804608 1.6930095064747135 79.05443121854593 1.4923250398496346 1.6451367975742408
1.300056648526397 0.777329387252953 0.006050154012060632 0.009728180149487481 3.7251477997603093 75.65043999159344 1.7211474337680117 1.670340001441224
1.3001048467848213 0.8115178069730277 0.00509268421618738 0.007948496181783242 2.6182820457926455 80.1334165068538 1.560656325943739 1.406326976614665
1.3001499500729996 0.6267848657722785 0.02709873427007771 0.04590062146821504 5.279956534042407 94.19796042033312 1.738747388616427 3.1399759235978277
1.3001298201079199 0.7899024671832577 0.004932642827557842 0.021526184017188817 4.688397143868484 77.49801265475985 1.7571283900695625 0.06853478358758905
1.3001400057413728 0.6279417119974312 0.03483460284862926 0.024697704323843384 1.882293387061786 66.11957964207525 1.5910795104395425 3.0791670920351786
1.3002531212362953 0.8013313115750454 0.002604509146824305 0.020630140004657283 3.2766549428364127 65.64375285240779 1.6586040639860031 1.5285036961570475
1.3000621463237836 0.5646010344841514 0.04377079911974726 0.04997502565109813 2.1138451738063124 69.6588855628939 1.616621792469667 1.5471871780244555
